"X","Y","crashSeverity","region","weatherA"
170.096248291468,-43.4115469383107,"MinorCrash","West Coast Region","Fine"
169.52689758754,-43.692507124205,"SeriousCrash","West Coast Region","Fine"
171.251970395998,-42.4697725467326,"Non-InjuryCrash","West Coast Region","Light rain"
171.592736415462,-41.7349361261043,"MinorCrash","West Coast Region","Light rain"
170.868832471599,-42.8603127524757,"Non-InjuryCrash","West Coast Region","Light rain"
171.255553958688,-42.4655675321208,"Non-InjuryCrash","West Coast Region","Light rain"
171.203797133438,-42.4656414290394,"Non-InjuryCrash","West Coast Region","Fine"
171.228029777289,-42.6931074852981,"Non-InjuryCrash","West Coast Region","Fine"
171.223354930823,-42.6849483574485,"MinorCrash","West Coast Region","Fine"
171.191829839134,-42.4584108764505,"Non-InjuryCrash","West Coast Region","Fine"
172.129801813725,-42.3251147066538,"MinorCrash","West Coast Region","Fine"
171.145708682669,-42.5622630459524,"Non-InjuryCrash","West Coast Region","Light rain"
171.911727103625,-41.9104657261014,"FatalCrash","West Coast Region","Mist or Fog"
170.018830096607,-43.4639537268861,"MinorCrash","West Coast Region","Fine"
170.691881792404,-42.9824869004899,"Non-InjuryCrash","West Coast Region","Fine"
171.211610602594,-42.4526605740721,"MinorCrash","West Coast Region","Light rain"
170.381101393367,-43.2721965299532,"Non-InjuryCrash","West Coast Region","Fine"
171.954989542921,-41.5328287001194,"Non-InjuryCrash","West Coast Region","Fine"
170.971439913868,-42.7122084970394,"Non-InjuryCrash","West Coast Region","Fine"
